"year","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","origin","dest","air_time","distance","hour","minute"
2014,12,24,1015,90,1455,120,"HA","N396HA",21,"SEA","HNL",374,2677,10,15
2014,12,24,1016,-4,1255,-8,"AS","N792AS",85,"SEA","ANC",207,1448,10,16
2014,12,24,1016,-4,1216,0,"AS","N423AS",346,"SEA","OAK",102,671,10,16
2014,12,24,1016,26,1754,14,"AS","N583AS",764,"PDX","DCA",265,2350,10,16
2014,12,24,1017,7,1411,7,"AS","N612AS",648,"SEA","TUS",146,1216,10,17
2014,12,24,1019,-6,1450,14,"AS","N535AS",801,"PDX","LIH",367,2631,10,19
2014,12,24,1022,-3,1523,-16,"AS","N644AS",36,"SEA","MSP",162,1399,10,22
2014,12,24,1022,12,1535,2,"AS","N319AS",752,"SEA","MCI",173,1489,10,22
2014,12,24,1025,25,1602,22,"WN","N400WN",151,"SEA","MKE",192,1694,10,25
2014,12,24,1028,-3,1303,-9,"DL","N823DN",1208,"PDX","SLC",80,630,10,28
2014,12,24,1035,-5,1651,-39,"AS","N525AS",788,"SEA","MSY",238,2086,10,35
2014,12,24,1036,-4,1533,-7,"OO","N225AG",3468,"SEA","OMA",160,1368,10,36
2014,12,24,1037,7,1407,-8,"AS","N548AS",656,"SEA","PHX",133,1107,10,37
2014,12,24,1038,-2,1418,-22,"AS","N403AS",794,"SEA","ABQ",134,1180,10,38
2014,12,24,1046,46,1230,37,"UA","N817UA",569,"PDX","SFO",82,550,10,46
2014,12,24,1048,53,1305,61,"AS","N756AS",318,"SEA","SFO",116,679,10,48
2014,12,24,1050,-5,1311,-14,"VX","N846VA",784,"SEA","LAX",126,954,10,50
2014,12,24,1050,100,1210,95,"WN","N482WN",1284,"PDX","SMF",70,479,10,50
2014,12,24,1050,47,1254,34,"UA","N830UA",371,"SEA","SFO",106,679,10,50
2014,12,24,1050,-5,1322,-8,"AS","N778AS",490,"SEA","SAN",138,1050,10,50
2014,12,24,1056,36,1620,100,"AS","N589AS",843,"SEA","KOA",397,2688,10,56
2014,12,24,1057,67,1305,70,"VX","N523VA",753,"SEA","SFO",102,679,10,57
2014,12,24,1057,-3,1627,-18,"AA","N3CBAA",1146,"SEA","DFW",193,1660,10,57
2014,12,24,1058,-2,1237,-6,"AS","N306AS",358,"SEA","SMF",81,605,10,58
2014,12,24,1103,-7,1338,-3,"AS","N407AS",452,"SEA","LAX",123,954,11,3
2014,12,24,1107,-3,1238,-14,"AS","N558AS",75,"SEA","JNU",134,909,11,7
2014,12,24,1109,4,1247,2,"WN","N273WN",611,"PDX","OAK",83,543,11,9
2014,12,24,1109,-1,1443,-12,"WN","N611SW",1256,"SEA","ABQ",140,1180,11,9
2014,12,24,1114,6,1323,13,"UA","N413UA",390,"SEA","SFO",100,679,11,14
2014,12,24,1114,-6,1545,13,"AS","N516AS",809,"PDX","OGG",375,2562,11,14
2014,12,24,1119,9,1631,6,"WN","N774SW",1321,"PDX","MCI",171,1482,11,19
2014,12,24,1119,19,1309,4,"WN","N227WN",1006,"SEA","OAK",96,671,11,19
2014,12,24,1119,-2,1703,-16,"UA","N449UA",679,"PDX","ORD",204,1739,11,19
2014,12,24,1121,6,1918,16,"US","N104UW",1782,"SEA","CLT",259,2279,11,21
2014,12,24,1122,-2,1225,-1,"OO","N609SK",4709,"SEA","GEG",42,224,11,22
2014,12,24,1125,0,1520,28,"US","N656AW",574,"PDX","PHX",161,1009,11,25
2014,12,24,1125,5,1503,-2,"WN","N8322X",2950,"SEA","PHX",134,1107,11,25
2014,12,24,1125,55,1718,36,"AS","N440AS",730,"SEA","IAH",211,1874,11,25
2014,12,24,1132,7,1359,-11,"WN","N950WN",1765,"SEA","SAN",131,1050,11,32
2014,12,24,1132,-3,1356,-9,"B6","N521JB",107,"SEA","LGB",125,965,11,32
2014,12,24,1133,-2,1720,-15,"AS","N609AS",692,"SEA","SAT",209,1774,11,33
2014,12,24,1133,-7,1710,-17,"AS","N551AS",748,"SEA","STL",196,1709,11,33
2014,12,24,1134,4,1512,-3,"US","N653AW",622,"SEA","PHX",131,1107,11,34
2014,12,24,1134,19,1505,18,"OO","N770SK",4979,"SEA","DEN",123,1024,11,34
2014,12,24,1138,-2,1414,-7,"DL","N3736C",1807,"PDX","SLC",80,630,11,38
2014,12,24,1138,-7,1738,-2,"AS","N409AS",670,"SEA","AUS",200,1770,11,38
2014,12,24,1142,12,1722,0,"UA","N837UA",278,"SEA","ORD",196,1721,11,42
2014,12,24,1147,7,1322,2,"WN","N917WN",2342,"PDX","SJC",85,569,11,47
2014,12,24,1147,0,1848,-8,"DL","N818DA",882,"SEA","DTW",219,1927,11,47
2014,12,24,1153,-2,1921,-13,"DL","N809DN",1753,"SEA","ATL",243,2182,11,53
2014,12,24,1153,-2,1713,-22,"AA","N569AA",1453,"PDX","DFW",188,1616,11,53
2014,12,24,1153,3,1738,-12,"AA","N3DSAA",1628,"SEA","ORD",199,1721,11,53
2014,12,24,1154,-1,1407,-11,"AS","N590AS",638,"SEA","LAS",113,867,11,54
2014,12,24,1156,-4,1809,-1,"UA","N422UA",370,"SEA","IAH",218,1874,11,56
2014,12,24,1159,4,1407,8,"AS","N614AS",306,"SEA","SFO",100,679,11,59
2014,12,24,1200,0,1431,2,"AS","N767AS",460,"SEA","LAX",128,954,12,0
2014,12,24,1201,-9,1400,-14,"AS","N594AS",324,"SEA","SJC",98,697,12,1
2014,12,24,1206,-9,1442,-6,"AS","N468AS",554,"SEA","PSP",133,987,12,6
2014,12,24,1208,-7,1421,-14,"AS","N553AS",572,"PDX","SAN",123,933,12,8
2014,12,24,1209,29,2035,46,"DL","N3750D",1473,"SEA","JFK",285,2422,12,9
2014,12,24,1211,1,1502,-4,"AS","N799AS",105,"SEA","ANC",212,1448,12,11
2014,12,24,1212,-8,1453,-7,"DL","N387DA",2436,"SEA","ANC",199,1448,12,12
2014,12,24,1213,-7,1414,-12,"OO","N216AG",3454,"PDX","BUR",106,817,12,13
2014,12,24,1215,-10,1418,-12,"OO","N219AG",3470,"PDX","SBA",106,784,12,15
2014,12,24,1219,-1,1322,0,"AS","N703AS",684,"SEA","GEG",41,224,12,19
2014,12,24,1224,-1,1445,-19,"AS","N536AS",500,"SEA","SNA",123,978,12,24
2014,12,24,1226,11,1546,-9,"WN","N8618N",654,"SEA","DEN",122,1024,12,26
2014,12,24,1229,-6,1350,-10,"WN","N964WN",198,"PDX","SMF",68,479,12,29
2014,12,24,1233,-2,1815,-19,"AS","N469AS",22,"SEA","ORD",199,1721,12,33
2014,12,24,1235,0,1555,-15,"WN","N257WN",2872,"PDX","ABQ",128,1111,12,35
2014,12,24,1236,46,1431,41,"WN","N748SW",4808,"PDX","LAS",103,763,12,36
2014,12,24,1246,6,1606,1,"WN","N645SW",528,"PDX","DEN",123,991,12,46
2014,12,24,1254,-6,1501,-6,"UA","N54241",1496,"SEA","SFO",105,679,12,54
2014,12,24,1256,1,1524,24,"AS","N585AS",316,"SEA","SFO",125,679,12,56
2014,12,24,1258,-2,1758,-18,"DL","N398DA",1738,"PDX","MSP",162,1426,12,58
2014,12,24,1305,-5,1553,-15,"AS","N527AS",726,"SEA","SLC",88,689,13,5
2014,12,24,1310,-10,1537,-27,"OO","N969SW",6371,"SEA","LAX",124,954,13,10
2014,12,24,1315,15,1452,7,"WN","N559WN",799,"SEA","SMF",77,605,13,15
2014,12,24,1316,1,1556,-9,"DL","N3758Y",2157,"SEA","SLC",86,689,13,16
2014,12,24,1317,147,1629,134,"WN","N230WN",1527,"PDX","DEN",118,991,13,17
2014,12,24,1317,2,1848,-7,"AS","N303AS",664,"SEA","DFW",192,1660,13,17
2014,12,24,1319,-6,1553,-14,"DL","N333NB",824,"PDX","SLC",83,630,13,19
2014,12,24,1321,-4,1656,-1,"AS","N523AS",682,"SEA","DEN",128,1024,13,21
2014,12,24,1323,-7,1552,-17,"AS","N760AS",494,"SEA","SAN",134,1050,13,23
2014,12,24,1328,-2,1541,-10,"AS","N408AS",610,"SEA","LAS",116,867,13,28
2014,12,24,1332,-1,1529,9,"UA","N417UA",645,"PDX","SFO",102,550,13,32
2014,12,24,1336,6,1526,-4,"WN","N633SW",706,"SEA","OAK",97,671,13,36
2014,12,24,1336,1,1623,-12,"AS","N611AS",123,"SEA","FAI",211,1533,13,36
2014,12,24,1338,74,1537,85,"UA","N14219",1077,"PDX","SFO",107,550,13,38
2014,12,24,1339,-11,1605,-13,"AS","N524AS",512,"SEA","SNA",127,978,13,39
2014,12,24,1340,-5,1545,-11,"AS","N413AS",570,"PDX","LAX",111,834,13,40
2014,12,24,1343,-7,1717,-18,"OO","N815SK",4806,"SEA","PHX",134,1107,13,43
2014,12,24,1343,-4,1941,-22,"UA","N406UA",326,"SEA","IAH",220,1874,13,43
2014,12,24,1351,21,1710,10,"WN","N963WN",2191,"PDX","PHX",125,1009,13,51
2014,12,24,1355,-4,1558,-16,"B6","N598JB",1521,"PDX","LGB",110,846,13,55
2014,12,24,1401,-9,1804,-8,"DL","N702TW",1397,"SEA","OGG",343,2640,14,1
2014,12,24,1401,1,1949,-1,"AA","N3CVAA",2252,"SEA","DFW",199,1660,14,1
2014,12,24,1404,95,1640,100,"DL","N6707A",1398,"SEA","LAX",123,954,14,4
2014,12,24,1409,9,1902,-14,"DL","N828DN",198,"SEA","MSP",158,1399,14,9
2014,12,24,1416,-4,1711,11,"AS","N467AS",97,"SEA","ANC",218,1448,14,16
2014,12,24,1418,-2,1642,-5,"AS","N471AS",472,"SEA","LAX",120,954,14,18
2014,12,24,1422,42,1719,24,"OO","N223AG",3452,"SEA","HDN",104,891,14,22
2014,12,24,1425,-5,1633,-17,"OO","N227AG",3482,"SEA","SBA",112,908,14,25
2014,12,24,1425,-10,1516,-8,"OO","N611SK",4790,"PDX","SEA",33,129,14,25
2014,12,24,1428,3,1604,-6,"AS","N546AS",362,"SEA","SMF",77,605,14,28
2014,12,24,1432,12,2016,1,"WN","N779SW",1689,"SEA","MDW",204,1733,14,32
2014,12,24,1438,28,2209,14,"AS","N577AS",2,"SEA","DCA",258,2329,14,38
2014,12,24,1440,0,2216,5,"DL","N827DN",128,"SEA","ATL",247,2182,14,40
2014,12,24,1443,8,2022,-3,"AA","N3GCAA",2260,"SEA","ORD",197,1721,14,43
2014,12,24,1445,-5,1708,-11,"OO","N218AG",3476,"SEA","LGB",124,965,14,45
2014,12,24,1446,-4,1646,-9,"WN","N769SW",1748,"PDX","LAS",97,763,14,46
2014,12,24,1446,31,1620,25,"WN","N551WN",2055,"PDX","OAK",78,543,14,46
2014,12,24,1447,-8,1656,-13,"AS","N613AS",528,"SEA","BUR",113,937,14,47
2014,12,24,1452,12,1718,20,"OO","N609SK",4615,"SEA","LAS",109,867,14,52
2014,12,24,1452,-3,1739,-5,"AS","N307AS",714,"PDX","SLC",86,630,14,52
2014,12,24,1453,-7,1830,-17,"US","N665AW",500,"SEA","PHX",138,1107,14,53
2014,12,24,1453,-2,1602,3,"AS","N796AS",67,"SEA","KTN",105,680,14,53
2014,12,24,1454,-1,1650,-5,"WN","N224WN",348,"SEA","SJC",101,697,14,54
2014,12,24,1454,-1,1657,-1,"OO","N632SK",4733,"SEA","SJC",100,697,14,54
2014,12,24,1457,-13,1743,-6,"AS","N526AS",101,"SEA","ANC",203,1448,14,57
2014,12,24,1501,6,1843,7,"AS","N419AS",650,"SEA","PHX",135,1107,15,1
2014,12,24,1507,9,2258,-1,"B6","N520JB",598,"SEA","BOS",270,2496,15,7
2014,12,24,1512,-3,1837,-6,"US","N604AW",596,"PDX","PHX",127,1009,15,12
2014,12,24,1513,-7,1736,-15,"AS","N607AS",550,"SEA","PSP",127,987,15,13
2014,12,24,1521,-4,1735,-9,"AS","N461AS",538,"SEA","ONT",119,956,15,21
2014,12,24,1524,-6,1735,-8,"AS","N615AS",584,"PDX","SNA",115,859,15,24
2014,12,24,1540,0,1912,-13,"WN","N8643A",1651,"SEA","PHX",136,1107,15,40
2014,12,24,1542,7,1749,-11,"WN","N263WN",1587,"SEA","LAS",109,867,15,42
2014,12,24,1547,42,1807,32,"VX","N522VA",796,"SEA","LAX",121,954,15,47
2014,12,24,1547,-3,1732,-19,"AS","N703AS",322,"SEA","SJC",94,697,15,47
2014,12,24,1555,30,1804,14,"WN","N273WN",1296,"PDX","SAN",116,933,15,55
2014,12,24,1555,-5,1849,-1,"AS","N706AS",103,"SEA","ANC",218,1448,15,55
2014,12,24,1607,-3,1804,0,"AS","N532AS",344,"SEA","OAK",93,671,16,7
2014,12,24,1609,14,1,9,"AS","N423AS",14,"SEA","EWR",267,2402,16,9
2014,12,24,1610,10,1823,5,"AS","N306AS",604,"SEA","LAS",109,867,16,10
2014,12,24,1612,-3,1805,-19,"UA","N817UA",587,"SEA","SFO",91,679,16,12
2014,12,24,1613,8,1729,-1,"WN","N498WN",4393,"PDX","SMF",61,479,16,13
2014,12,24,1614,14,1656,6,"OO","N611SK",4491,"SEA","PDX",28,129,16,14
2014,12,24,1625,-6,1908,-16,"DL","N6709",1457,"SEA","SLC",84,689,16,25
2014,12,24,1627,-13,1955,-13,"F9","N924FR",148,"SEA","DEN",125,1024,16,27
2014,12,24,1632,32,1819,19,"WN","N952WN",782,"SEA","OAK",91,671,16,32
2014,12,24,1644,-11,1903,-4,"AS","N779AS",588,"PDX","PSP",114,873,16,44
2014,12,24,1647,47,1744,44,"AS","N627AS",696,"SEA","GEG",41,224,16,47
2014,12,24,1649,-1,1820,-15,"WN","N751SW",822,"PDX","SJC",80,569,16,49
2014,12,24,1651,-9,1849,-12,"AS","N619AS",620,"PDX","LAS",99,763,16,51
2014,12,24,1653,-2,1916,-9,"AS","N318AS",448,"SEA","LAX",121,954,16,53
2014,12,24,1654,-6,1902,-5,"OO","N217AG",3462,"PDX","ONT",109,838,16,54
2014,12,24,1712,-3,2138,10,"AS","N518AS",863,"PDX","OGG",354,2562,17,12
2014,12,24,1722,2,1908,-17,"VX","N626VA",755,"SEA","SFO",91,679,17,22
2014,12,24,1722,-3,2157,12,"AS","N519AS",875,"SEA","KOA",378,2688,17,22
2014,12,24,1722,-8,1943,-14,"B6","N599JB",1007,"SEA","LGB",122,965,17,22
2014,12,24,1727,-8,1820,-5,"OO","N611SK",4491,"PDX","SEA",32,129,17,27
2014,12,24,1731,-4,1953,-16,"AS","N538AS",480,"SEA","SAN",126,1050,17,31
2014,12,24,1741,-4,2212,7,"AS","N569AS",831,"SEA","OGG",370,2640,17,41
2014,12,24,1744,-11,1955,-15,"AS","N570AS",562,"PDX","LAX",106,834,17,44
2014,12,24,1749,-6,1950,-10,"OO","N216AG",3488,"PDX","BUR",105,817,17,49
2014,12,24,1750,-5,2127,-12,"US","N508AY",576,"SEA","PHX",131,1107,17,50
2014,12,24,1750,10,2009,-11,"WN","N937WN",148,"SEA","SAN",126,1050,17,50
2014,12,24,1753,-2,1945,-19,"AS","N778AS",302,"SEA","SFO",93,679,17,53
2014,12,24,1754,64,2007,47,"AS","N548AS",514,"SEA","SNA",116,978,17,54
2014,12,24,1802,-8,1952,-18,"AS","N794AS",328,"SEA","SJC",90,697,18,2
2014,12,24,1803,-2,2123,-10,"US","N196UW",600,"PDX","PHX",125,1009,18,3
2014,12,24,1813,22,2159,-6,"DL","N585NW",2237,"SEA","HNL",329,2677,18,13
2014,12,24,1827,-8,1947,-13,"WN","N439WN",1279,"PDX","SMF",65,479,18,27
2014,12,24,1827,-8,2002,-23,"OO","N970SW",5580,"PDX","SFO",77,550,18,27
2014,12,24,1828,-2,2303,8,"AS","N594AS",815,"SEA","LIH",371,2701,18,28
2014,12,24,1844,24,2022,17,"WN","N256WN",4830,"SEA","SMF",78,605,18,44
2014,12,24,1845,5,2128,3,"AS","N403AS",109,"SEA","ANC",201,1448,18,45
2014,12,24,1846,1,1948,-1,"AS","N626AS",69,"SEA","KTN",108,680,18,46
2014,12,24,1848,-2,2110,-9,"AS","N585AS",510,"SEA","SNA",122,978,18,48
2014,12,24,1850,-5,2051,-1,"OO","N219AG",3490,"SEA","FAT",91,748,18,50
2014,12,24,1850,-5,2118,-9,"AS","N323AS",464,"SEA","LAX",118,954,18,50
2014,12,24,1851,1,2153,-2,"OO","N225AG",3458,"SEA","SLC",88,689,18,51
2014,12,24,1853,-2,2037,-14,"AS","N713AS",386,"PDX","SFO",81,550,18,53
2014,12,24,1854,-1,2057,-19,"AS","N464AS",616,"SEA","LAS",107,867,18,54
2014,12,24,1855,-5,1938,-18,"OO","N611SK",4792,"SEA","PDX",28,129,18,55
2014,12,24,1855,0,2049,-11,"AS","N767AS",300,"SEA","SFO",92,679,18,55
2014,12,24,1856,26,2054,-1,"WN","N901WN",1044,"SEA","LAS",103,867,18,56
2014,12,24,1904,-4,2051,-26,"UA","N447UA",508,"SEA","SFO",88,679,19,4
2014,12,24,1908,-7,2107,-11,"AS","N644AS",326,"SEA","SJC",98,697,19,8
2014,12,24,1915,10,2142,-3,"OO","N778SK",6433,"SEA","LAX",115,954,19,15
2014,12,24,1917,-3,2343,-9,"AS","N590AS",893,"SEA","HNL",369,2677,19,17
2014,12,24,1924,-11,2139,-15,"AS","N553AS",598,"PDX","SAN",119,933,19,24
2014,12,24,1926,-9,2249,-16,"AS","N442AS",640,"PDX","PHX",126,1009,19,26
2014,12,24,1930,-15,2246,-27,"F9","N925FR",142,"SEA","DEN",120,1024,19,30
2014,12,24,1932,-3,2252,-4,"AS","N588AS",678,"SEA","DEN",120,1024,19,32
2014,12,24,1934,-6,2138,-20,"AS","N563AS",524,"SEA","BUR",110,937,19,34
2014,12,24,1939,-6,2221,-9,"AS","N468AS",99,"SEA","ANC",205,1448,19,39
2014,12,24,1940,-10,2159,-20,"AS","N612AS",518,"SEA","SNA",123,978,19,40
2014,12,24,1942,27,2124,9,"WN","N935WN",1617,"SEA","OAK",86,671,19,42
2014,12,24,1942,-17,2254,-23,"F9","N204FR",794,"PDX","DEN",116,991,19,42
2014,12,24,1947,22,2118,9,"AS","N627AS",368,"SEA","SMF",77,605,19,47
2014,12,24,1949,-6,2210,-25,"AS","N536AS",484,"SEA","SAN",124,1050,19,49
2014,12,24,1951,16,2319,3,"AS","N319AS",630,"SEA","PHX",135,1107,19,51
2014,12,24,2002,37,2340,43,"OO","N223AG",3498,"SEA","COS",130,1068,20,2
2014,12,24,2005,-5,2202,-13,"OO","N227AG",3464,"PDX","ONT",102,838,20,5
2014,12,24,2018,123,150,111,"AS","N408AS",26,"SEA","ORD",196,1721,20,18
2014,12,24,2024,-1,5,6,"AS","N413AS",654,"SEA","PHX",140,1107,20,24
2014,12,24,2044,9,7,11,"AS","N524AS",681,"SEA","DEN",121,1024,20,44
2014,12,24,2048,-7,2144,-14,"OO","N617QX",4800,"SEA","GEG",39,224,20,48
2014,12,24,2052,-3,2334,-2,"DL","N382DA",1760,"SEA","ANC",204,1448,20,52
2014,12,24,2053,-2,2308,-17,"AS","N523AS",450,"SEA","LAX",114,954,20,53
2014,12,24,2059,9,2236,6,"AS","N565AS",404,"PDX","SJC",78,569,20,59
2014,12,24,2104,9,2331,12,"AS","N433AS",534,"SEA","ONT",116,956,21,4
2014,12,24,2109,19,2358,18,"AS","N459AS",95,"SEA","ANC",205,1448,21,9
2014,12,24,2117,-8,510,-13,"B6","N766JB",1206,"PDX","JFK",275,2454,21,17
2014,12,24,2119,4,2205,11,"AS","N309AS",461,"SEA","BLI",26,93,21,19
2014,12,24,2120,-5,2311,-9,"AS","N558AS",350,"SEA","OAK",89,671,21,20
2014,12,24,2124,-1,22,7,"AS","N765AS",121,"SEA","ANC",218,1448,21,24
2014,12,24,2130,-5,5,15,"AS","N609AS",608,"SEA","LAS",110,867,21,30
2014,12,24,2147,7,46,7,"AS","N431AS",731,"SEA","ANC",204,1448,21,47
2014,12,24,2150,140,52,150,"AS","N462AS",129,"SEA","FAI",209,1533,21,50
2014,12,24,2150,10,2248,14,"AS","N320AS",694,"SEA","GEG",38,224,21,50
2014,12,24,2151,-4,12,-11,"AS","N703AS",478,"SEA","LAX",117,954,21,51
2014,12,24,2204,-1,556,-6,"UA","N35271",1695,"SEA","EWR",266,2402,22,4
2014,12,24,2208,-2,108,-10,"AS","N556AS",143,"PDX","ANC",220,1542,22,8
2014,12,24,2214,31,609,25,"B6","N584JB",264,"SEA","JFK",276,2422,22,14
2014,12,24,2223,3,550,-13,"US","N558UW",624,"SEA","CLT",247,2279,22,23
2014,12,24,2227,-3,604,-7,"US","N194UW",1930,"PDX","CLT",258,2282,22,27
2014,12,24,2229,-1,2314,-1,"AS","N435AS",414,"SEA","PDX",29,129,22,29
2014,12,24,2237,-4,629,24,"DL","N683DA",2497,"PDX","ATL",241,2172,22,37
2014,12,24,2250,-5,421,-25,"UA","N28478",1742,"SEA","ORD",195,1721,22,50
2014,12,24,2252,-6,644,-20,"B6","N643JB",498,"SEA","BOS",275,2496,22,52
2014,12,24,2256,1,549,-12,"DL","N583NW",2223,"PDX","DTW",213,1953,22,56
2014,12,24,2257,-3,135,-20,"AS","N467AS",89,"SEA","ANC",206,1448,22,57
2014,12,24,2300,-5,738,-1,"AA","N3CSAA",1070,"SEA","MIA",314,2724,23,0
2014,12,24,2301,-9,152,-27,"AS","N552AS",127,"SEA","FAI",215,1533,23,1
2014,12,24,2302,2,1,4,"AS","N303AS",698,"SEA","GEG",38,224,23,2
2014,12,24,2321,1,513,-16,"UA","N67827",1129,"SEA","IAH",215,1874,23,21
2014,12,24,2331,-1,708,-12,"UA","N39416",1743,"SEA","IAD",261,2306,23,31
2014,12,24,2352,-3,534,-17,"UA","N36472",1609,"PDX","IAH",208,1825,23,52
2014,12,24,2352,2,521,-9,"AS","N402AS",668,"SEA","DFW",195,1660,23,52
2014,12,24,2354,-1,728,0,"DL","N6712B",929,"SEA","ATL",245,2182,23,54
2014,12,24,2354,-1,457,-13,"AS","N469AS",20,"SEA","MSP",167,1399,23,54
2014,12,25,40,0,538,-11,"DL","N590NW",2440,"SEA","MSP",160,1399,0,40
2014,12,25,45,-5,549,-14,"DL","N3763D",1670,"PDX","MSP",170,1426,0,45
2014,12,25,47,-13,912,-26,"AA","N3DFAA",371,"SEA","MIA",309,2724,0,47
2014,12,25,149,79,731,71,"AA","N3BVAA",1431,"SEA","ORD",200,1721,1,49
2014,12,25,512,-3,655,-39,"OO","N750SK",6455,"SEA","SFO",84,679,5,12
2014,12,25,516,1,849,-11,"US","N659AW",480,"SEA","PHX",130,1107,5,16
2014,12,25,520,0,841,-9,"US","N188US",425,"PDX","PHX",126,1009,5,20
2014,12,25,522,-8,843,-8,"UA","N496UA",538,"PDX","DEN",122,991,5,22
2014,12,25,523,-7,851,-16,"UA","N69829",1110,"SEA","DEN",127,1024,5,23
2014,12,25,549,-1,1353,-11,"UA","N465UA",299,"PDX","EWR",282,2434,5,49
2014,12,25,551,-9,920,-13,"F9","N906FR",144,"SEA","DEN",128,1024,5,51
2014,12,25,552,-8,844,-14,"DL","N302NB",2397,"SEA","SLC",91,689,5,52
2014,12,25,554,-6,724,-18,"AS","N471AS",406,"PDX","SJC",75,569,5,54
2014,12,25,555,0,1139,-11,"AA","N3JNAA",1094,"SEA","DFW",205,1660,5,55
2014,12,25,556,-4,1348,-23,"UA","N76288",1021,"SEA","EWR",265,2402,5,56
2014,12,25,557,-3,1202,-2,"UA","N66837",1294,"PDX","IAH",219,1825,5,57
2014,12,25,558,-2,740,-23,"AS","N779AS",200,"SEA","SJC",86,697,5,58
2014,12,25,600,0,849,-5,"AS","N614AS",81,"SEA","ANC",209,1448,6,0
2014,12,25,600,0,745,-14,"AS","N409AS",342,"SEA","OAK",84,671,6,0
2014,12,25,601,1,1146,1,"AA","N566AA",1534,"PDX","DFW",195,1616,6,1
2014,12,25,605,0,936,-14,"WN","N624SW",4836,"SEA","PHX",135,1107,6,5
2014,12,25,606,-4,815,-30,"AS","N306AS",454,"SEA","LAX",110,954,6,6
2014,12,25,607,2,757,-13,"AS","N548AS",320,"SEA","SFO",88,679,6,7
2014,12,25,612,2,1401,-3,"UA","N36447",1556,"SEA","IAD",259,2306,6,12
2014,12,25,612,-3,829,-21,"AS","N607AS",504,"SEA","SNA",121,978,6,12
2014,12,25,613,-1,1155,-14,"UA","N492UA",646,"PDX","ORD",203,1739,6,13
2014,12,25,615,-5,1203,-15,"UA","N69804",1053,"SEA","ORD",203,1721,6,15
2014,12,25,621,16,821,-4,"AS","N468AS",602,"SEA","LAS",105,867,6,21
2014,12,25,623,-12,837,-17,"AS","N533AS",576,"PDX","SAN",113,933,6,23
2014,12,25,624,-1,1223,-7,"WN","N8610A",1974,"SEA","MDW",219,1733,6,24
2014,12,25,625,-5,1355,-10,"DL","N672DL",1598,"SEA","ATL",248,2182,6,25
2014,12,25,628,-7,823,-26,"OO","N217AG",3460,"PDX","ONT",99,838,6,28
2014,12,25,632,-3,1228,-2,"WN","N8328A",546,"PDX","MDW",219,1751,6,32
2014,12,25,633,-7,825,-25,"OO","N216AG",3456,"PDX","BUR",96,817,6,33
2014,12,25,633,-2,849,-29,"AS","N622AS",240,"SEA","SAN",124,1050,6,33
2014,12,25,634,-6,839,-25,"AS","N317AS",558,"PDX","LAX",98,834,6,34
2014,12,25,634,-6,1201,-21,"AS","N323AS",662,"SEA","DFW",191,1660,6,34
2014,12,25,636,1,925,-11,"AS","N788AS",724,"SEA","SLC",95,689,6,36
2014,12,25,637,-3,850,-22,"AS","N549AS",560,"SEA","PSP",116,987,6,37
2014,12,25,644,-6,845,-24,"AS","N615AS",582,"PDX","SNA",109,859,6,44
2014,12,25,647,-3,816,-24,"AS","N514AS",805,"SEA","SMF",74,605,6,47
2014,12,25,648,-12,1038,1,"UA","N24729",1171,"SEA","DEN",129,1024,6,48
2014,12,25,650,-10,844,-32,"B6","N629JB",1121,"PDX","LGB",102,846,6,50
2014,12,25,651,-4,1201,-17,"DL","N801DZ",2090,"PDX","MSP",175,1426,6,51
2014,12,25,652,-8,828,-25,"UA","N833UA",995,"PDX","SFO",75,550,6,52
2014,12,25,652,-8,1100,-10,"AS","N512AS",833,"PDX","HNL",349,2603,6,52
2014,12,25,654,-6,1448,-25,"DL","N3736C",400,"PDX","JFK",273,2454,6,54
2014,12,25,656,-4,747,-3,"AS","N786AS",415,"PDX","SEA",31,129,6,56
2014,12,25,659,-1,1415,0,"DL","N382DA",822,"SEA","DTW",219,1927,6,59
2014,12,25,659,-1,909,-36,"AS","N461AS",466,"SEA","LAX",107,954,6,59
2014,12,25,701,-4,1256,-4,"AA","N3HXAA",86,"PDX","ORD",214,1739,7,1
2014,12,25,707,2,1505,-11,"DL","N6713Y",2054,"SEA","JFK",272,2422,7,7
2014,12,25,710,-5,857,-37,"UA","N432UA",371,"SEA","SFO",88,679,7,10
2014,12,25,710,-5,1508,-22,"AA","N3GBAA",236,"SEA","JFK",280,2422,7,10
2014,12,25,711,-9,1011,-2,"DL","N673DL",2189,"PDX","SLC",89,630,7,11
2014,12,25,713,13,1254,4,"AA","N3CLAA",1507,"SEA","DFW",195,1660,7,13
2014,12,25,716,-4,912,-17,"AS","N303AS",222,"SEA","SFO",88,679,7,16
2014,12,25,717,-8,933,-13,"AS","N613AS",612,"SEA","LAS",110,867,7,17
2014,12,25,718,-2,1118,-15,"AS","N508AS",855,"PDX","KOA",347,2607,7,18
2014,12,25,721,-4,856,-33,"AS","N307AS",244,"PDX","SFO",72,550,7,21
2014,12,25,724,-1,946,-24,"WN","N394SW",2010,"SEA","SAN",121,1050,7,24
2014,12,25,724,24,1234,18,"DL","N595NW",2314,"SEA","MSP",161,1399,7,24
2014,12,25,724,-1,1055,-16,"AS","N708AS",634,"SEA","PHX",138,1107,7,24
2014,12,25,726,-3,1336,-8,"UA","N460UA",384,"SEA","IAH",227,1874,7,26
